[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=Parallel Beam for 4inch holder, Owner=MRD, Creation date=2012/03/27 14:08:09"
Comment - 2,"Goniometer=PW3050/65 (Theta/2Theta); Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=MRD Cradle; Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=XPERT-PRO"
Comment - 5,"Measurement program=C:\PANalytical\Data Collector\Programs\Reflectivity_Batch.xrdmp, Created identifier={007932df-34e3-4485-9cdc-ce5737d00380}, Created by=User-1, Id=User-1, Creation date=2012/04/06 17:50:18, Modified identifier={7EA62F8F-4040-438C-8392-53DC77EF1B54}, Modified by=MRD, Id=WL:DESKTOP-LQ4LR9T:MRD, Modification date=2026/04/16 17:32:52"
Comment - 6,"Fine Calibration Offset for 2Theta = -0.0003 deg"
Comment - 7,"Batch program=C:\PANalytical\Data Collector\Programs\Reflectivity_Batch_4inch.xrdmp, Created identifier={960d4441-9b31-4165-bf03-2a9b383547c1}, Created by=User-1, Id=User-1, Creation date=2012/04/06 17:52:19, Modified identifier={1DDEFD67-F033-44A2-A541-9D9449C44B64}, Modified by=MRD, Id=WL:DESKTOP-LQ4LR9T:MRD, Modification date=2026/01/14 13:23:43"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 45
Tube current, 40
File date and time,29/4/2026 19:58
Unit cell,
h k l, 0 0 0
Scan axis,Omega-2Theta
Scan range,-0.10000,6.00000
Scan step size,0.0020000
Omega offset,0.0000
No. of points, 3050
Scan type,CONTINUOUS
Phi,0.00
Psi,-0.45
X,0.00
Y,0.00
Z,9.312
Time per step,2.00
[Scan points]
Angle, TimePerStep, Intensity, ESD
2.18500, 2.00, 66.0, 8.1240
2.18700, 2.00, 83.0, 9.1104
2.18900, 2.00, 103.0, 10.1489
2.19100, 2.00, 111.0, 10.5357
2.19300, 2.00, 92.0, 9.5917
2.19500, 2.00, 87.0, 9.3274
2.19700, 2.00, 65.0, 8.0623
2.19900, 2.00, 71.0, 8.4261
2.20100, 2.00, 71.0, 8.4261
2.20300, 2.00, 80.0, 8.9443
2.20500, 2.00, 89.0, 9.4340
2.20700, 2.00, 94.0, 9.6954
2.20900, 2.00, 94.0, 9.6954
2.21100, 2.00, 59.0, 7.6811
2.21300, 2.00, 66.0, 8.1240
2.21500, 2.00, 57.0, 7.5498
2.21700, 2.00, 69.0, 8.3066
2.21900, 2.00, 86.0, 9.2736
2.22100, 2.00, 91.0, 9.5394
2.22300, 2.00, 110.0, 10.4881
2.22500, 2.00, 109.0, 10.4403
2.22700, 2.00, 91.0, 9.5394
2.22900, 2.00, 75.0, 8.6603
2.23100, 2.00, 74.0, 8.6023
2.23300, 2.00, 79.0, 8.8882
2.23500, 2.00, 76.0, 8.7178
2.23700, 2.00, 78.0, 8.8318
2.23900, 2.00, 77.0, 8.7750
2.24100, 2.00, 80.0, 8.9443
2.24300, 2.00, 81.0, 9.0000
2.24500, 2.00, 80.0, 8.9443
2.24700, 2.00, 53.0, 7.2801
2.24900, 2.00, 73.0, 8.5440
2.25100, 2.00, 101.0, 10.0499
2.25300, 2.00, 102.0, 10.0995
2.25500, 2.00, 101.0, 10.0499
2.25700, 2.00, 116.0, 10.7703
2.25900, 2.00, 96.0, 9.7980
2.26100, 2.00, 89.0, 9.4340
2.26300, 2.00, 83.0, 9.1104
2.26500, 2.00, 84.0, 9.1652
2.26700, 2.00, 111.0, 10.5357
2.26900, 2.00, 107.0, 10.3441
2.27100, 2.00, 122.0, 11.0454
2.27300, 2.00, 131.0, 11.4455
2.27500, 2.00, 115.0, 10.7238
2.27700, 2.00, 97.0, 9.8489
2.27900, 2.00, 83.0, 9.1104
2.28100, 2.00, 85.0, 9.2195
2.28300, 2.00, 115.0, 10.7238
2.28500, 2.00, 129.0, 11.3578
2.28700, 2.00, 150.0, 12.2474
2.28900, 2.00, 135.0, 11.6190
2.29100, 2.00, 125.0, 11.1803
2.29300, 2.00, 130.0, 11.4018
2.29500, 2.00, 115.0, 10.7238
2.29700, 2.00, 104.0, 10.1980
2.29900, 2.00, 87.0, 9.3274
2.30100, 2.00, 100.0, 10.0000
2.30300, 2.00, 100.0, 10.0000
2.30500, 2.00, 103.0, 10.1489
2.30700, 2.00, 106.0, 10.2956
2.30900, 2.00, 103.0, 10.1489
2.31100, 2.00, 85.0, 9.2195
2.31300, 2.00, 91.0, 9.5394
2.31500, 2.00, 100.0, 10.0000
2.31700, 2.00, 129.0, 11.3578
2.31900, 2.00, 150.0, 12.2474
2.32100, 2.00, 179.0, 13.3791
2.32300, 2.00, 134.0, 11.5758
2.32500, 2.00, 125.0, 11.1803
2.32700, 2.00, 132.0, 11.4891
2.32900, 2.00, 104.0, 10.1980
2.33100, 2.00, 144.0, 12.0000
2.33300, 2.00, 167.0, 12.9228
2.33500, 2.00, 144.0, 12.0000
2.33700, 2.00, 154.0, 12.4097
2.33900, 2.00, 114.0, 10.6771
2.34100, 2.00, 135.0, 11.6190
2.34300, 2.00, 112.0, 10.5830
2.34500, 2.00, 116.0, 10.7703
2.34700, 2.00, 145.0, 12.0416
2.34900, 2.00, 159.0, 12.6095
2.35100, 2.00, 203.0, 14.2478
2.35300, 2.00, 203.0, 14.2478
2.35500, 2.00, 185.0, 13.6015
2.35700, 2.00, 162.0, 12.7279
2.35900, 2.00, 145.0, 12.0416
2.36100, 2.00, 168.0, 12.9615
2.36300, 2.00, 182.0, 13.4907
2.36500, 2.00, 247.0, 15.7162
2.36700, 2.00, 224.0, 14.9666
2.36900, 2.00, 223.0, 14.9332
2.37100, 2.00, 189.0, 13.7477
2.37300, 2.00, 163.0, 12.7671
2.37500, 2.00, 162.0, 12.7279
2.37700, 2.00, 214.0, 14.6287
2.37900, 2.00, 265.0, 16.2788
2.38100, 2.00, 295.0, 17.1756
2.38300, 2.00, 329.0, 18.1384
2.38500, 2.00, 337.0, 18.3576
2.38700, 2.00, 246.0, 15.6844
2.38900, 2.00, 250.0, 15.8114
2.39100, 2.00, 239.0, 15.4596
2.39300, 2.00, 229.0, 15.1327
2.39500, 2.00, 282.0, 16.7929
2.39700, 2.00, 291.0, 17.0587
2.39900, 2.00, 348.0, 18.6548
2.40100, 2.00, 337.0, 18.3576
2.40300, 2.00, 318.0, 17.8326
2.40500, 2.00, 253.0, 15.9060
2.40700, 2.00, 306.0, 17.4929
2.40900, 2.00, 334.0, 18.2757
2.41100, 2.00, 414.0, 20.3470
2.41300, 2.00, 519.0, 22.7816
2.41500, 2.00, 518.0, 22.7596
2.41700, 2.00, 523.0, 22.8692
2.41900, 2.00, 445.0, 21.0950
2.42100, 2.00, 333.0, 18.2483
2.42300, 2.00, 307.0, 17.5214
2.42500, 2.00, 390.0, 19.7484
2.42700, 2.00, 415.0, 20.3715
2.42900, 2.00, 498.0, 22.3159
2.43100, 2.00, 483.0, 21.9773
2.43300, 2.00, 477.0, 21.8403
2.43500, 2.00, 434.0, 20.8327
2.43700, 2.00, 436.0, 20.8806
2.43900, 2.00, 404.0, 20.0998
2.44100, 2.00, 465.0, 21.5639
2.44300, 2.00, 562.0, 23.7065
2.44500, 2.00, 652.0, 25.5343
2.44700, 2.00, 776.0, 27.8568
2.44900, 2.00, 710.0, 26.6458
2.45100, 2.00, 672.0, 25.9230
2.45300, 2.00, 667.0, 25.8263
2.45500, 2.00, 646.0, 25.4165
2.45700, 2.00, 722.0, 26.8701
2.45900, 2.00, 869.0, 29.4788
2.46100, 2.00, 1095.0, 33.0908
2.46300, 2.00, 1169.0, 34.1906
2.46500, 2.00, 1138.0, 33.7343
2.46700, 2.00, 1050.0, 32.4037
2.46900, 2.00, 1046.0, 32.3419
2.47100, 2.00, 937.0, 30.6105
2.47300, 2.00, 1103.0, 33.2114
2.47500, 2.00, 1351.0, 36.7560
2.47700, 2.00, 1696.0, 41.1825
2.47900, 2.00, 1838.0, 42.8719
2.48100, 2.00, 1939.0, 44.0341
2.48300, 2.00, 1861.0, 43.1393
2.48500, 2.00, 1835.0, 42.8369
2.48700, 2.00, 2008.0, 44.8107
2.48900, 2.00, 2370.0, 48.6826
2.49100, 2.00, 2809.0, 53.0000
2.49300, 2.00, 3545.0, 59.5399
2.49500, 2.00, 3898.0, 62.4340
2.49700, 2.00, 3958.0, 62.9126
2.49900, 2.00, 3929.0, 62.6817
2.50100, 2.00, 3723.0, 61.0164
2.50300, 2.00, 3847.0, 62.0242
2.50500, 2.00, 4401.0, 66.3400
2.50700, 2.00, 5693.0, 75.4520
2.50900, 2.00, 7339.0, 85.6680
2.51100, 2.00, 9011.0, 94.9263
2.51300, 2.00, 9947.0, 99.7346
2.51500, 2.00, 10077.0, 100.3843
2.51700, 2.00, 9683.0, 98.4022
2.51900, 2.00, 9327.0, 96.5764
2.52100, 2.00, 9981.0, 99.9050
2.52300, 2.00, 11925.0, 109.2016
2.52500, 2.00, 15632.0, 125.0280
2.52700, 2.00, 20026.0, 141.5133
2.52900, 2.00, 24020.0, 154.9839
2.53100, 2.00, 26453.0, 162.6438
2.53300, 2.00, 26503.0, 162.7974
2.53500, 2.00, 24490.0, 156.4928
2.53700, 2.00, 22206.0, 149.0168
2.53900, 2.00, 23309.0, 152.6729
2.54100, 2.00, 31077.0, 176.2867
2.54300, 2.00, 46406.0, 215.4205
2.54500, 2.00, 71171.0, 266.7789
2.54700, 2.00, 102786.0, 320.6026
2.54900, 2.00, 136278.0, 369.1585
2.55100, 2.00, 168352.0, 410.3072
2.55300, 2.00, 191159.0, 437.2173
2.55500, 2.00, 202637.0, 450.1522
2.55700, 2.00, 201352.0, 448.7226
2.55900, 2.00, 189138.0, 434.9000
2.56100, 2.00, 167182.0, 408.8790
2.56300, 2.00, 139071.0, 372.9222
2.56500, 2.00, 109432.0, 330.8051
2.56700, 2.00, 82022.0, 286.3948
2.56900, 2.00, 57598.0, 239.9958
2.57100, 2.00, 39067.0, 197.6537
2.57300, 2.00, 25019.0, 158.1740
2.57500, 2.00, 15432.0, 124.2256
2.57700, 2.00, 8945.0, 94.5780
2.57900, 2.00, 5364.0, 73.2393
2.58100, 2.00, 3443.0, 58.6771
2.58300, 2.00, 2639.0, 51.3712
2.58500, 2.00, 2619.0, 51.1762
2.58700, 2.00, 2719.0, 52.1440
2.58900, 2.00, 2804.0, 52.9528
2.59100, 2.00, 2788.0, 52.8015
2.59300, 2.00, 2507.0, 50.0700
2.59500, 2.00, 2048.0, 45.2548
2.59700, 2.00, 1672.0, 40.8901
2.59900, 2.00, 1403.0, 37.4566
2.60100, 2.00, 1177.0, 34.3074
2.60300, 2.00, 1111.0, 33.3317
2.60500, 2.00, 1141.0, 33.7787
2.60700, 2.00, 1026.0, 32.0312
2.60900, 2.00, 1001.0, 31.6386
2.61100, 2.00, 875.0, 29.5804
2.61300, 2.00, 805.0, 28.3725
2.61500, 2.00, 762.0, 27.6043
2.61700, 2.00, 789.0, 28.0891
2.61900, 2.00, 915.0, 30.2490
2.62100, 2.00, 906.0, 30.0998
2.62300, 2.00, 910.0, 30.1662
2.62500, 2.00, 781.0, 27.9464
2.62700, 2.00, 734.0, 27.0924
2.62900, 2.00, 635.0, 25.1992
2.63100, 2.00, 554.0, 23.5372
2.63300, 2.00, 566.0, 23.7908
2.63500, 2.00, 555.0, 23.5584
2.63700, 2.00, 534.0, 23.1084
2.63900, 2.00, 524.0, 22.8910
2.64100, 2.00, 484.0, 22.0000
2.64300, 2.00, 371.0, 19.2614
2.64500, 2.00, 344.0, 18.5472
2.64700, 2.00, 307.0, 17.5214
2.64900, 2.00, 344.0, 18.5472
2.65100, 2.00, 356.0, 18.8680
2.65300, 2.00, 352.0, 18.7617
2.65500, 2.00, 343.0, 18.5203
2.65700, 2.00, 311.0, 17.6352
2.65900, 2.00, 286.0, 16.9115
2.66100, 2.00, 263.0, 16.2173
2.66300, 2.00, 256.0, 16.0000
2.66500, 2.00, 249.0, 15.7797
2.66700, 2.00, 239.0, 15.4596
2.66900, 2.00, 230.0, 15.1658
2.67100, 2.00, 219.0, 14.7986
2.67300, 2.00, 227.0, 15.0665
2.67500, 2.00, 163.0, 12.7671
2.67700, 2.00, 170.0, 13.0384
2.67900, 2.00, 172.0, 13.1149
2.68100, 2.00, 184.0, 13.5647
2.68300, 2.00, 199.0, 14.1067
2.68500, 2.00, 193.0, 13.8924
2.68700, 2.00, 191.0, 13.8203
2.68900, 2.00, 167.0, 12.9228
2.69100, 2.00, 147.0, 12.1244
2.69300, 2.00, 121.0, 11.0000
2.69500, 2.00, 146.0, 12.0830
2.69700, 2.00, 150.0, 12.2474
2.69900, 2.00, 156.0, 12.4900
2.70100, 2.00, 159.0, 12.6095
2.70300, 2.00, 168.0, 12.9615
2.70500, 2.00, 154.0, 12.4097
2.70700, 2.00, 138.0, 11.7473
2.70900, 2.00, 122.0, 11.0454
2.71100, 2.00, 136.0, 11.6619
2.71300, 2.00, 153.0, 12.3693
2.71500, 2.00, 142.0, 11.9164
2.71700, 2.00, 158.0, 12.5698
2.71900, 2.00, 139.0, 11.7898
2.72100, 2.00, 117.0, 10.8167
2.72300, 2.00, 100.0, 10.0000
2.72500, 2.00, 86.0, 9.2736
2.72700, 2.00, 87.0, 9.3274
2.72900, 2.00, 103.0, 10.1489
2.73100, 2.00, 102.0, 10.0995
2.73300, 2.00, 104.0, 10.1980
2.73500, 2.00, 116.0, 10.7703
2.73700, 2.00, 95.0, 9.7468
2.73900, 2.00, 78.0, 8.8318
2.74100, 2.00, 87.0, 9.3274
2.74300, 2.00, 85.0, 9.2195
2.74500, 2.00, 92.0, 9.5917
2.74700, 2.00, 99.0, 9.9499
2.74900, 2.00, 104.0, 10.1980
2.75100, 2.00, 91.0, 9.5394
2.75300, 2.00, 65.0, 8.0623
2.75500, 2.00, 83.0, 9.1104
2.75700, 2.00, 57.0, 7.5498
2.75900, 2.00, 81.0, 9.0000
2.76100, 2.00, 84.0, 9.1652
2.76300, 2.00, 69.0, 8.3066
2.76500, 2.00, 72.0, 8.4853
2.76700, 2.00, 71.0, 8.4261
2.76900, 2.00, 51.0, 7.1414
2.77100, 2.00, 67.0, 8.1854
2.77300, 2.00, 51.0, 7.1414
2.77500, 2.00, 64.0, 8.0000
2.77700, 2.00, 64.0, 8.0000
2.77900, 2.00, 70.0, 8.3666
2.78100, 2.00, 68.0, 8.2462
2.78300, 2.00, 54.0, 7.3485
2.78500, 2.00, 58.0, 7.6158
2.78700, 2.00, 49.0, 7.0000
2.78900, 2.00, 61.0, 7.8102
2.79100, 2.00, 47.0, 6.8557
2.79300, 2.00, 48.0, 6.9282
2.79500, 2.00, 66.0, 8.1240
2.79700, 2.00, 54.0, 7.3485
2.79900, 2.00, 46.0, 6.7823
2.80100, 2.00, 61.0, 7.8102
2.80300, 2.00, 42.0, 6.4807
2.80500, 2.00, 54.0, 7.3485
2.80700, 2.00, 56.0, 7.4833
2.80900, 2.00, 64.0, 8.0000
2.81100, 2.00, 67.0, 8.1854
2.81300, 2.00, 64.0, 8.0000
2.81500, 2.00, 55.0, 7.4162
2.81700, 2.00, 57.0, 7.5498
2.81900, 2.00, 45.0, 6.7082
2.82100, 2.00, 42.0, 6.4807
2.82300, 2.00, 43.0, 6.5574
2.82500, 2.00, 41.0, 6.4031
2.82700, 2.00, 43.0, 6.5574
2.82900, 2.00, 40.0, 6.3246
2.83100, 2.00, 39.0, 6.2450
2.83300, 2.00, 26.0, 5.0990
2.83500, 2.00, 38.0, 6.1644
2.83700, 2.00, 30.0, 5.4772
2.83900, 2.00, 36.0, 6.0000
2.84100, 2.00, 38.0, 6.1644
2.84300, 2.00, 39.0, 6.2450
2.84500, 2.00, 37.0, 6.0828
2.84700, 2.00, 32.0, 5.6569
2.84900, 2.00, 30.0, 5.4772
2.85100, 2.00, 34.0, 5.8310
2.85300, 2.00, 34.0, 5.8310
2.85500, 2.00, 40.0, 6.3246
2.85700, 2.00, 40.0, 6.3246
2.85900, 2.00, 39.0, 6.2450
2.86100, 2.00, 19.0, 4.3589
2.86300, 2.00, 25.0, 5.0000
2.86500, 2.00, 24.0, 4.8990
2.86700, 2.00, 33.0, 5.7446
2.86900, 2.00, 28.0, 5.2915
2.87100, 2.00, 29.0, 5.3852
2.87300, 2.00, 34.0, 5.8310
2.87500, 2.00, 35.0, 5.9161
2.87700, 2.00, 32.0, 5.6569
2.87900, 2.00, 12.0, 3.4641
2.88100, 2.00, 18.0, 4.2426
2.88300, 2.00, 23.0, 4.7958
2.88500, 2.00, 18.0, 4.2426
2.88700, 2.00, 18.0, 4.2426
2.88900, 2.00, 23.0, 4.7958
2.89100, 2.00, 42.0, 6.4807
2.89300, 2.00, 17.0, 4.1231
2.89500, 2.00, 25.0, 5.0000
2.89700, 2.00, 19.0, 4.3589
2.89900, 2.00, 24.0, 4.8990
2.90100, 2.00, 20.0, 4.4721
2.90300, 2.00, 24.0, 4.8990
2.90500, 2.00, 28.0, 5.2915
2.90700, 2.00, 29.0, 5.3852
2.90900, 2.00, 20.0, 4.4721
2.91100, 2.00, 20.0, 4.4721
2.91300, 2.00, 21.0, 4.5826
2.91500, 2.00, 11.0, 3.3166
2.91700, 2.00, 23.0, 4.7958
2.91900, 2.00, 13.0, 3.6056
2.92100, 2.00, 16.0, 4.0000
2.92300, 2.00, 24.0, 4.8990
2.92500, 2.00, 15.0, 3.8730
2.92700, 2.00, 17.0, 4.1231
2.92900, 2.00, 11.0, 3.3166
2.93100, 2.00, 12.0, 3.4641
2.93300, 2.00, 21.0, 4.5826
2.93500, 2.00, 21.0, 4.5826
2.93700, 2.00, 21.0, 4.5826
2.93900, 2.00, 15.0, 3.8730
2.94100, 2.00, 23.0, 4.7958
2.94300, 2.00, 8.0, 2.8284
2.94500, 2.00, 15.0, 3.8730
2.94700, 2.00, 12.0, 3.4641
2.94900, 2.00, 20.0, 4.4721
2.95100, 2.00, 18.0, 4.2426
2.95300, 2.00, 24.0, 4.8990
2.95500, 2.00, 16.0, 4.0000
2.95700, 2.00, 17.0, 4.1231
2.95900, 2.00, 9.0, 3.0000
2.96100, 2.00, 13.0, 3.6056
2.96300, 2.00, 10.0, 3.1623
2.96500, 2.00, 15.0, 3.8730
2.96700, 2.00, 17.0, 4.1231
2.96900, 2.00, 17.0, 4.1231
2.97100, 2.00, 23.0, 4.7958
2.97300, 2.00, 18.0, 4.2426
2.97500, 2.00, 11.0, 3.3166
2.97700, 2.00, 15.0, 3.8730
2.97900, 2.00, 11.0, 3.3166
2.98100, 2.00, 14.0, 3.7417
2.98300, 2.00, 18.0, 4.2426
2.98500, 2.00, 17.0, 4.1231
2.98700, 2.00, 11.0, 3.3166
2.98900, 2.00, 22.0, 4.6904
2.99100, 2.00, 12.0, 3.4641
2.99300, 2.00, 11.0, 3.3166
2.99500, 2.00, 7.0, 2.6458
2.99700, 2.00, 9.0, 3.0000
2.99900, 2.00, 17.0, 4.1231
3.00100, 2.00, 18.0, 4.2426
3.00300, 2.00, 16.0, 4.0000
3.00500, 2.00, 16.0, 4.0000
3.00700, 2.00, 16.0, 4.0000
3.00900, 2.00, 15.0, 3.8730
3.01100, 2.00, 7.0, 2.6458
3.01300, 2.00, 15.0, 3.8730
3.01500, 2.00, 9.0, 3.0000
3.01700, 2.00, 10.0, 3.1623
3.01900, 2.00, 12.0, 3.4641
3.02100, 2.00, 10.0, 3.1623
3.02300, 2.00, 5.0, 2.2361
3.02500, 2.00, 12.0, 3.4641
3.02700, 2.00, 8.0, 2.8284
3.02900, 2.00, 9.0, 3.0000
3.03100, 2.00, 13.0, 3.6056
3.03300, 2.00, 14.0, 3.7417
3.03500, 2.00, 9.0, 3.0000
3.03700, 2.00, 10.0, 3.1623
3.03900, 2.00, 7.0, 2.6458
3.04100, 2.00, 11.0, 3.3166
3.04300, 2.00, 2.0, 1.4142
3.04500, 2.00, 6.0, 2.4495
3.04700, 2.00, 9.0, 3.0000
3.04900, 2.00, 9.0, 3.0000
3.05100, 2.00, 11.0, 3.3166
3.05300, 2.00, 10.0, 3.1623
3.05500, 2.00, 5.0, 2.2361
3.05700, 2.00, 4.0, 2.0000
3.05900, 2.00, 8.0, 2.8284
3.06100, 2.00, 6.0, 2.4495
3.06300, 2.00, 11.0, 3.3166
3.06500, 2.00, 11.0, 3.3166
3.06700, 2.00, 11.0, 3.3166
3.06900, 2.00, 4.0, 2.0000
3.07100, 2.00, 12.0, 3.4641
3.07300, 2.00, 6.0, 2.4495
3.07500, 2.00, 9.0, 3.0000
3.07700, 2.00, 11.0, 3.3166
3.07900, 2.00, 9.0, 3.0000
3.08100, 2.00, 7.0, 2.6458
3.08300, 2.00, 4.0, 2.0000
3.08500, 2.00, 5.0, 2.2361
3.08700, 2.00, 7.0, 2.6458
3.08900, 2.00, 6.0, 2.4495
3.09100, 2.00, 6.0, 2.4495
3.09300, 2.00, 1.0, 1.0000
3.09500, 2.00, 11.0, 3.3166
3.09700, 2.00, 9.0, 3.0000
3.09900, 2.00, 5.0, 2.2361
3.10100, 2.00, 1.0, 1.0000
3.10300, 2.00, 7.0, 2.6458
3.10500, 2.00, 2.0, 1.4142
3.10700, 2.00, 3.0, 1.7321
3.10900, 2.00, 7.0, 2.6458
3.11100, 2.00, 5.0, 2.2361
3.11300, 2.00, 8.0, 2.8284
3.11500, 2.00, 7.0, 2.6458
3.11700, 2.00, 4.0, 2.0000
3.11900, 2.00, 1.0, 1.0000
3.12100, 2.00, 5.0, 2.2361
3.12300, 2.00, 4.0, 2.0000
3.12500, 2.00, 6.0, 2.4495
3.12700, 2.00, 5.0, 2.2361
3.12900, 2.00, 12.0, 3.4641
3.13100, 2.00, 6.0, 2.4495
3.13300, 2.00, 1.0, 1.0000
3.13500, 2.00, 5.0, 2.2361
3.13700, 2.00, 3.0, 1.7321
3.13900, 2.00, 4.0, 2.0000
3.14100, 2.00, 2.0, 1.4142
3.14300, 2.00, 6.0, 2.4495
3.14500, 2.00, 3.0, 1.7321
3.14700, 2.00, 1.0, 1.0000
3.14900, 2.00, 2.0, 1.4142
3.15100, 2.00, 3.0, 1.7321
3.15300, 2.00, 5.0, 2.2361
3.15500, 2.00, 4.0, 2.0000
3.15700, 2.00, 5.0, 2.2361
3.15900, 2.00, 6.0, 2.4495
3.16100, 2.00, 7.0, 2.6458
3.16300, 2.00, 5.0, 2.2361
3.16500, 2.00, 0.0, 0.0000
3.16700, 2.00, 4.0, 2.0000
3.16900, 2.00, 6.0, 2.4495
3.17100, 2.00, 2.0, 1.4142
3.17300, 2.00, 0.0, 0.0000
3.17500, 2.00, 4.0, 2.0000
3.17700, 2.00, 6.0, 2.4495
3.17900, 2.00, 5.0, 2.2361
3.18100, 2.00, 1.0, 1.0000
3.18300, 2.00, 3.0, 1.7321
3.18500, 2.00, 3.0, 1.7321
3.18700, 2.00, 6.0, 2.4495
3.18900, 2.00, 5.0, 2.2361
3.19100, 2.00, 7.0, 2.6458
3.19300, 2.00, 4.0, 2.0000
3.19500, 2.00, 5.0, 2.2361
3.19700, 2.00, 1.0, 1.0000
3.19900, 2.00, 5.0, 2.2361
3.20100, 2.00, 4.0, 2.0000
3.20300, 2.00, 4.0, 2.0000
3.20500, 2.00, 2.0, 1.4142
3.20700, 2.00, 1.0, 1.0000
3.20900, 2.00, 4.0, 2.0000
3.21100, 2.00, 1.0, 1.0000
3.21300, 2.00, 2.0, 1.4142
3.21500, 2.00, 2.0, 1.4142
3.21700, 2.00, 2.0, 1.4142
3.21900, 2.00, 2.0, 1.4142
3.22100, 2.00, 3.0, 1.7321
3.22300, 2.00, 5.0, 2.2361
3.22500, 2.00, 2.0, 1.4142
3.22700, 2.00, 3.0, 1.7321
3.22900, 2.00, 2.0, 1.4142
3.23100, 2.00, 4.0, 2.0000
3.23300, 2.00, 4.0, 2.0000
3.23500, 2.00, 4.0, 2.0000
3.23700, 2.00, 3.0, 1.7321
3.23900, 2.00, 2.0, 1.4142
3.24100, 2.00, 2.0, 1.4142
3.24300, 2.00, 3.0, 1.7321
3.24500, 2.00, 3.0, 1.7321
3.24700, 2.00, 3.0, 1.7321
3.24900, 2.00, 3.0, 1.7321
3.25100, 2.00, 2.0, 1.4142
3.25300, 2.00, 1.0, 1.0000
3.25500, 2.00, 2.0, 1.4142
3.25700, 2.00, 2.0, 1.4142
3.25900, 2.00, 3.0, 1.7321
3.26100, 2.00, 2.0, 1.4142
3.26300, 2.00, 2.0, 1.4142
3.26500, 2.00, 2.0, 1.4142
3.26700, 2.00, 0.0, 0.0000
3.26900, 2.00, 2.0, 1.4142
3.27100, 2.00, 4.0, 2.0000
3.27300, 2.00, 3.0, 1.7321
3.27500, 2.00, 1.0, 1.0000
3.27700, 2.00, 1.0, 1.0000
3.27900, 2.00, 0.0, 0.0000
3.28100, 2.00, 2.0, 1.4142
3.28300, 2.00, 4.0, 2.0000
3.28500, 2.00, 0.0, 0.0000
3.28700, 2.00, 2.0, 1.4142
3.28900, 2.00, 3.0, 1.7321
3.29100, 2.00, 3.0, 1.7321
3.29300, 2.00, 5.0, 2.2361
3.29500, 2.00, 2.0, 1.4142
3.29700, 2.00, 2.0, 1.4142
3.29900, 2.00, 3.0, 1.7321
3.30100, 2.00, 1.0, 1.0000
3.30300, 2.00, 0.0, 0.0000
3.30500, 2.00, 1.0, 1.0000
3.30700, 2.00, 1.0, 1.0000
3.30900, 2.00, 0.0, 0.0000
3.31100, 2.00, 6.0, 2.4495
3.31300, 2.00, 2.0, 1.4142
3.31500, 2.00, 0.0, 0.0000
3.31700, 2.00, 1.0, 1.0000
3.31900, 2.00, 1.0, 1.0000
3.32100, 2.00, 8.0, 2.8284
3.32300, 2.00, 2.0, 1.4142
3.32500, 2.00, 2.0, 1.4142
3.32700, 2.00, 3.0, 1.7321
3.32900, 2.00, 3.0, 1.7321
3.33100, 2.00, 1.0, 1.0000
3.33300, 2.00, 3.0, 1.7321
3.33500, 2.00, 1.0, 1.0000
3.33700, 2.00, 4.0, 2.0000
3.33900, 2.00, 1.0, 1.0000
3.34100, 2.00, 2.0, 1.4142
3.34300, 2.00, 2.0, 1.4142
3.34500, 2.00, 4.0, 2.0000
3.34700, 2.00, 3.0, 1.7321
3.34900, 2.00, 3.0, 1.7321
3.35100, 2.00, 1.0, 1.0000
3.35300, 2.00, 1.0, 1.0000
3.35500, 2.00, 1.0, 1.0000
3.35700, 2.00, 1.0, 1.0000
3.35900, 2.00, 2.0, 1.4142
3.36100, 2.00, 2.0, 1.4142
3.36300, 2.00, 2.0, 1.4142
3.36500, 2.00, 4.0, 2.0000
3.36700, 2.00, 2.0, 1.4142
3.36900, 2.00, 2.0, 1.4142
3.37100, 2.00, 2.0, 1.4142
3.37300, 2.00, 0.0, 0.0000
3.37500, 2.00, 0.0, 0.0000
3.37700, 2.00, 2.0, 1.4142
3.37900, 2.00, 1.0, 1.0000
3.38100, 2.00, 0.0, 0.0000
3.38300, 2.00, 1.0, 1.0000
3.38500, 2.00, 2.0, 1.4142
3.38700, 2.00, 3.0, 1.7321
3.38900, 2.00, 1.0, 1.0000
3.39100, 2.00, 2.0, 1.4142
3.39300, 2.00, 2.0, 1.4142
3.39500, 2.00, 2.0, 1.4142
3.39700, 2.00, 2.0, 1.4142
3.39900, 2.00, 1.0, 1.0000
3.40100, 2.00, 0.0, 0.0000
3.40300, 2.00, 3.0, 1.7321
3.40500, 2.00, 2.0, 1.4142
3.40700, 2.00, 2.0, 1.4142
3.40900, 2.00, 0.0, 0.0000
3.41100, 2.00, 1.0, 1.0000
3.41300, 2.00, 3.0, 1.7321
3.41500, 2.00, 2.0, 1.4142
